matrix,row,col
Ltilde,6663,120
I,J,V
6429.0,4.0,-1.311396537026662
6431.0,4.0,-1.1348130282903798e-17
6451.0,4.0,-1.1212466032881343
6538.0,4.0,-1.7632657417922155
67.0,5.0,4.399556510119276e-18
84.0,5.0,-0.015685710072242506
135.0,5.0,1.6989306952482479e-18
217.0,5.0,-0.7749004281014211
414.0,5.0,1.0704695929062996e-17
423.0,5.0,-2.1158930512620055e-17
468.0,5.0,-1.1527690604476177
538.0,5.0,2.5868136751879568e-17
699.0,5.0,-8.1172323181859e-17
733.0,5.0,-0.22357009075228743
810.0,5.0,-0.21107754205512194
879.0,5.0,0.8013319978862696
911.0,5.0,8.900524512334157e-17
922.0,5.0,-2.9731853773793033
1102.0,5.0,-2.555333462673349e-17
1148.0,5.0,-7.575662398964416e-18
1168.0,5.0,0.1246991873093533
1234.0,5.0,-0.12310257562257026
1335.0,5.0,-6.190659636914424e-17
1506.0,5.0,1.3452516141719216e-17
1511.0,5.0,-1.049015637852812
1662.0,5.0,-1.0995502060760347
1767.0,5.0,1.6722251702872278e-17
1823.0,5.0,-0.011559253887516503
1875.0,5.0,-0.2679027574138453
1919.0,5.0,-1.0978079902309086
2019.0,5.0,-3.1716376284920804e-18
2044.0,5.0,-1.025819362846093
2065.0,5.0,-2.384257017181337
2167.0,5.0,-0.5343399701323918
2197.0,5.0,-3.461772798637612e-17
2200.0,5.0,1.7244968423971106e-18
2252.0,5.0,-1.0841129281829476e-17
2375.0,5.0,-0.011114623491336198
2477.0,5.0,-0.6471208977509878
2488.0,5.0,0.9228924581677783
2572.0,5.0,1.4774599106764053e-17
2579.0,5.0,-0.5029247228508845
2681.0,5.0,-5.1293612596406125e-17
2711.0,5.0,2.2143969544383605e-17
2729.0,5.0,-1.5678755425901922e-17
2742.0,5.0,-1.8640962653137785
2800.0,5.0,-0.9454585890080597
2936.0,5.0,-1.0379510087509562
2955.0,5.0,-6.740141234093278e-19
2987.0,5.0,3.569878636931573e-18
3157.0,5.0,-8.884555497576347e-20
3232.0,5.0,-0.5890537773465417
3233.0,5.0,1.302252183574409e-17
3363.0,5.0,-4.8645083153420055e-17
3366.0,5.0,-4.989342338565371e-17
3573.0,5.0,-0.4949933561187369
3660.0,5.0,1.3580974801775599e-17
3730.0,5.0,-0.5818396006403631
3954.0,5.0,-0.043298494062464235
4031.0,5.0,-0.5171564878378206
4080.0,5.0,6.7775117865135406e-18
4453.0,5.0,-0.6019113778959193
4752.0,5.0,-0.22918850267451243
4798.0,5.0,3.485823592376857e-17
4828.0,5.0,-0.5215819486017135
4832.0,5.0,1.7103769513204606e-17
4854.0,5.0,-2.2682405894357253e-17
4867.0,5.0,-3.3325345965310547
5045.0,5.0,-0.23032273472912346
5049.0,5.0,0.9396243998407614
5064.0,5.0,-0.4514208266516726
5152.0,5.0,-2.4013027952947574
5180.0,5.0,0.28260112308261287
5195.0,5.0,4.827733410059518e-17
5219.0,5.0,-2.1611519290763464e-18
5287.0,5.0,-0.8970818435235252
5483.0,5.0,1.1071153173235934e-18
5517.0,5.0,-1.3055949593464423e-17
5544.0,5.0,-1.1589103094777442
5558.0,5.0,-5.510803005087504e-18
5780.0,5.0,-1.622252021747624
5818.0,5.0,0.7181466268032085
5819.0,5.0,-1.1535305089871228
5837.0,5.0,-0.3842390216158673
5845.0,5.0,-1.1856905068426975
5901.0,5.0,-0.015300251300003384
5907.0,5.0,0.6540969715278078
5972.0,5.0,0.8181037986103374
5983.0,5.0,-0.9415216910411882
6047.0,5.0,-2.0856494170926325
6089.0,5.0,-1.2975434367851943
6111.0,5.0,-1.1002735493475149
6451.0,5.0,-0.43062217844685247
6572.0,5.0,-1.2145211176858133
6582.0,5.0,-6.659695163824231e-17
6643.0,5.0,-0.9399657243686562
117.0,6.0,-0.7577343367759035
135.0,6.0,-1.8983908381422702e-17
224.0,6.0,-1.612252439947666
239.0,6.0,-0.4597613004064788
255.0,6.0,1.111406522051121e-17
260.0,6.0,-2.6548456105554154e-16
273.0,6.0,1.2236677668381716e-16
415.0,6.0,-4.349900524683841e-16
513.0,6.0,1.357103412286406e-16
546.0,6.0,-0.24264395287931065
571.0,6.0,-0.7497768846101338
577.0,6.0,8.619247933413693e-17
611.0,6.0,2.397809460725223e-17
676.0,6.0,-4.1133325377698035e-16
677.0,6.0,-2.2384812780336654e-16
698.0,6.0,0.920269751493303
720.0,6.0,-0.28861440933790383
732.0,6.0,-0.07492531360295344
742.0,6.0,-1.1806650896258752e-15
1073.0,6.0,-1.6522318357946495
1102.0,6.0,-9.537846928312333e-19
1187.0,6.0,-2.0294971728970862e-17
1211.0,6.0,-1.9455755121560073e-15
1425.0,6.0,-1.575425509439418e-16
1430.0,6.0,-9.536086004724227e-16
1624.0,6.0,-0.7264365483191049
1777.0,6.0,-0.9367900778449902
1877.0,6.0,-1.9814830874706904e-17
1977.0,6.0,-2.0003220065887533
2080.0,6.0,-5.490592699188577e-18
2121.0,6.0,-2.1072028050560763e-16
2184.0,6.0,-1.2431603625038103e-18
2200.0,6.0,-7.007295814857526e-17
2243.0,6.0,1.6102437174955676e-18
2254.0,6.0,8.037443003010012e-18
2329.0,6.0,-1.2717973998159455
2336.0,6.0,-7.024618322976519e-18
2382.0,6.0,6.695989214271709e-19
2463.0,6.0,-0.9012246190944548
2470.0,6.0,0.32627428064990216
2513.0,6.0,-3.4753698472459507e-16
2606.0,6.0,7.165580254396808e-17
2614.0,6.0,-3.321658239473471e-15
2729.0,6.0,-1.3473450746953645e-17
2759.0,6.0,-1.497255803014353e-16
2925.0,6.0,-0.20766638777923038
2965.0,6.0,-6.43182919831136e-20
2990.0,6.0,-1.5069588283873305e-17
2992.0,6.0,-0.035303241958788575
3034.0,6.0,-1.838893143750948e-17
3064.0,6.0,-1.645425715540864e-16
3314.0,6.0,-3.2220479771415147
3501.0,6.0,1.1694727294633718e-16
3783.0,6.0,-4.729538085213273e-17
3891.0,6.0,-0.7552129438462718
4075.0,6.0,-0.410881064552532
4413.0,6.0,-0.17061188163558394
4581.0,6.0,-1.5685562915645763
4686.0,6.0,-0.258749985892901
4728.0,6.0,-9.769920365884707e-18
4738.0,6.0,-6.494486705580033e-17
4835.0,6.0,4.084835221338869e-18
4867.0,6.0,-1.184821690636177
4894.0,6.0,-2.662613929671122
5018.0,6.0,-7.438365047364507e-18
5049.0,6.0,0.5591494965763357
5064.0,6.0,-1.7456251337140251e-16
5104.0,6.0,-1.8234202420654202
5107.0,6.0,9.50158223307106e-19
5216.0,6.0,-1.6373890010433472
5567.0,6.0,-0.3915788234286196
5689.0,6.0,-1.7338717792323346
5837.0,6.0,-1.3293499401583002
5972.0,6.0,0.7802988078786993
6015.0,6.0,-0.31729977977824564
6060.0,6.0,-1.6137475504389558
6093.0,6.0,0.4117130366559641
6112.0,6.0,-0.8251080259233724
6193.0,6.0,-0.5158589037197816
6256.0,6.0,-0.5560077236514746
6270.0,6.0,-1.9884075188398782
6301.0,6.0,0.5893252703894885
6328.0,6.0,0.994895415385955
6386.0,6.0,-1.4088089816997482
6391.0,6.0,-0.2297935936662094
6492.0,6.0,0.06466639773065994
6572.0,6.0,0.011300296090179018
226.0,7.0,-1.5283858676290683
879.0,7.0,0.5211204378006122
1039.0,7.0,-0.9639694922578091
1284.0,7.0,-0.03288692493511567
1502.0,7.0,-1.5849531352552217
1689.0,7.0,-2.082887323414265
2065.0,7.0,-0.5111062704795203
2077.0,7.0,-0.26789673556491134
2468.0,7.0,-0.14798713985212023
2488.0,7.0,0.5778392975422859
2885.0,7.0,-0.04978987610960847
3270.0,7.0,-0.7375276679146514
3840.0,7.0,-0.9996754809074225
4171.0,7.0,-0.6288651792484101
4222.0,7.0,-0.7493321626458875
4243.0,7.0,-1.0890190086454699
4325.0,7.0,-0.23491106436192274
4446.0,7.0,-0.9510606451809361
4644.0,7.0,-0.6003288942603215
5380.0,7.0,-0.7834690254572118
5518.0,7.0,-1.3626040609085137
5794.0,7.0,-1.0560071720691184
5799.0,7.0,-0.7871321375170696
5845.0,7.0,0.7043613978540284
5899.0,7.0,0.8126991892910977
5907.0,7.0,0.7374449402379842
5909.0,7.0,-2.317837580039271
5918.0,7.0,-0.808959759754986
5973.0,7.0,0.2482083783482728
5974.0,7.0,0.9144914503375752
6033.0,7.0,-1.0675933025387778
6093.0,7.0,0.29756571407706167
6101.0,7.0,0.4589667616206622
6141.0,7.0,-0.6715043860104832
6188.0,7.0,-1.9046886512005088
6211.0,7.0,-1.2854953056301213
6287.0,7.0,-1.1188546157059136
6297.0,7.0,0.8680690604635584
6349.0,7.0,-1.1557107862332592
6386.0,7.0,0.42695272185592936
6451.0,7.0,-1.7071346588354257
6564.0,7.0,-0.718750124338086
6572.0,7.0,0.8131533827090711
6603.0,7.0,-0.8223050309450204
45.0,8.0,1.7880652645061623e-17
103.0,8.0,-0.4148293784203934
249.0,8.0,-0.026263280337719776
334.0,8.0,1.3055387398618733e-17
395.0,8.0,-0.28029982112417867
545.0,8.0,2.2406385594220593e-16
580.0,8.0,-0.9812257194494652
624.0,8.0,3.434115221616228e-19
697.0,8.0,-1.2417540858751077
699.0,8.0,8.440495897353864e-18
780.0,8.0,-0.24117574763693916
801.0,8.0,-5.762569185007456e-18
1153.0,8.0,-1.1740259371599109
1167.0,8.0,-2.1302408458652982e-17
1182.0,8.0,-0.9293075043844387
1249.0,8.0,-4.766224946556676e-17
1340.0,8.0,-0.3466057586582957
1488.0,8.0,2.0254220349449237e-16
1506.0,8.0,-8.744230559495148e-17
1601.0,8.0,5.716999051866505e-18
1650.0,8.0,-0.5082277628870465
1954.0,8.0,-1.2652906076803485
2080.0,8.0,9.649300855419502e-18
2166.0,8.0,-4.612170676433304e-20
2184.0,8.0,-7.854106454544763e-20
2261.0,8.0,-1.1533857227485417e-18
2349.0,8.0,5.964328589983472e-18
2372.0,8.0,-7.396067622872147e-20
2390.0,8.0,-0.8780619473907962
2488.0,8.0,-1.5517104176524668
2510.0,8.0,1.794692527192831e-18
2567.0,8.0,-3.458822734315697e-16
2668.0,8.0,-1.2066159628361155
2733.0,8.0,-0.13716122476168832
2790.0,8.0,-0.7085346381945439
2916.0,8.0,-0.48263053758798613
2955.0,8.0,-1.7605209953698454e-18
2965.0,8.0,-6.3306051528803496e-21
2987.0,8.0,-4.263241351557756e-18
2990.0,8.0,7.771464410050304e-19
3031.0,8.0,-1.150937080640295e-17
3034.0,8.0,-2.9571828668291787e-17
3163.0,8.0,-0.9131522731976881
3306.0,8.0,-2.0000223545098668
3343.0,8.0,4.899909214816083e-18
3363.0,8.0,3.9528739706239334e-18
3495.0,8.0,-0.9737023727428892
3520.0,8.0,-1.183492309012147e-16
3640.0,8.0,-0.7950888543296368
3690.0,8.0,3.769240158729046e-17
3830.0,8.0,-0.605852211898479
4064.0,8.0,-1.4592711506170106e-16
4071.0,8.0,-3.286679151284865e-16
4124.0,8.0,-0.9308215726005866
4262.0,8.0,-0.49058438135406046
4529.0,8.0,-1.1895678925768962
4663.0,8.0,-3.5470859823001467e-19
4699.0,8.0,-2.890280503100435e-19
4764.0,8.0,-0.054818149202819036
5006.0,8.0,-1.0475679714529174e-17
5049.0,8.0,-0.1211125597379281
5089.0,8.0,-0.8267101509119994
5123.0,8.0,-0.638810525221169
5152.0,8.0,-2.5616171947477255
5262.0,8.0,9.907890798977393e-18
5291.0,8.0,1.088629669504507e-17
5332.0,8.0,-1.272838522421155
5371.0,8.0,-9.633746072535117e-18
5500.0,8.0,7.925410088689552e-18
5596.0,8.0,-1.0582644979232287
5845.0,8.0,0.7036073711073707
5907.0,8.0,0.7902276151630113
6060.0,8.0,-1.8411594044305137
6141.0,8.0,-0.5117021441208959
6170.0,8.0,-0.025603647471906008
6297.0,8.0,0.9981878702586273
6386.0,8.0,0.7435216573719574
6387.0,8.0,-0.521697865917391
6424.0,8.0,-0.048001831543576096
6492.0,8.0,-1.3552770535778573
6572.0,8.0,-1.4312404295866723
40.0,9.0,-0.33995414455773665
90.0,9.0,-0.17879833299392356
217.0,9.0,-0.18493688346633416
846.0,9.0,-1.045128550258032
1065.0,9.0,-1.001865565175949
1421.0,9.0,-0.24806232694755365
1488.0,9.0,-1.0286195582314608e-15
1610.0,9.0,-0.28924649437533756
1961.0,9.0,-1.5453301281449507
2307.0,9.0,-0.2323344462298968
2862.0,9.0,-0.8196712470131188
3169.0,9.0,-1.5477391917750298
3183.0,9.0,-0.7077795089206276
3205.0,9.0,-1.0583704549369601
3293.0,9.0,-0.35727873462443605
3425.0,9.0,-0.551256986505206
3624.0,9.0,-1.778641454245672
3664.0,9.0,-0.4831972339306779
4139.0,9.0,-0.6644813100017143
4291.0,9.0,-0.029072578638227996
5049.0,9.0,-1.681216292757588
5180.0,9.0,0.4896350852726282
5454.0,9.0,-0.09949550433300738
5667.0,9.0,-0.8040648140223937
5722.0,9.0,-0.036086566019970824
5780.0,9.0,0.6860901722975679
5837.0,9.0,-1.0743222574314215
5899.0,9.0,-1.311220887918349
5907.0,9.0,-1.092824284332883
5970.0,9.0,-0.10905871116160858
5974.0,9.0,-1.3180278967601702
5997.0,9.0,-1.798703178525344
6056.0,9.0,-1.4910046987637906
6136.0,9.0,0.9053573900135636
6146.0,9.0,0.24414489309649767
6204.0,9.0,-0.6337687937206071
6271.0,9.0,0.7709744725577119
6286.0,9.0,-1.3901368330794013
6301.0,9.0,-1.243049640020698
6384.0,9.0,-2.427558139297754
6400.0,9.0,-1.3418803487976116
6416.0,9.0,-0.5124841850468177
6429.0,9.0,-2.1151526843690642
6491.0,9.0,0.5727812777200606
6572.0,9.0,-0.3230837961277484
6651.0,9.0,-0.16284435224713772
134.0,10.0,-3.2296134749440393e-21
158.0,10.0,-0.17028285008332053
190.0,10.0,-0.8823213392534237
200.0,10.0,3.1903551220399126e-22
354.0,10.0,-0.8424948380871466
380.0,10.0,-5.006167015670994e-20
624.0,10.0,-1.2918417210598092e-22
656.0,10.0,-1.237706517357244
705.0,10.0,-0.2325234602668692
