vector,row,col
v,13094,1
I,V
2060.0,-1.044010877707932e-17
2061.0,1.044010877707932e-17
2062.0,-1.044010877707932e-17
2063.0,1.044010877707932e-17
2064.0,-1.044010877707932e-17
2065.0,1.044010877707932e-17
2066.0,-1.044010877707932e-17
2068.0,8.169586890530512e-16
2069.0,-8.172395118281302e-16
2072.0,-8.172395118281302e-16
2074.0,-1.0720931552158277e-17
2076.0,-1.0720931552158277e-17
2078.0,-1.0720931552158277e-17
2079.0,-1.0720931552158277e-17
2080.0,-1.0720931552158277e-17
2084.0,-1.0720931552158678e-17
2086.0,1.0720931552158678e-17
2100.0,-1.0720931552158277e-17
2101.0,8.172395118281302e-16
2102.0,1.044010877707932e-17
2104.0,1.044010877707932e-17
2106.0,1.044010877707932e-17
2108.0,1.044010877707932e-17
2110.0,1.044010877707932e-17
2113.0,-8.169586890530512e-16
2128.0,1.044010877707932e-17
2129.0,1.044010877707932e-17
2130.0,-1.044010877707932e-17
2132.0,1.044010877707932e-17
2133.0,1.044010877707932e-17
2137.0,-3.231627590120934e-16
2138.0,-1.044010877707932e-17
2139.0,-6.035288425667782e-17
2140.0,-1.044010877707932e-17
2142.0,1.044010877707932e-17
2143.0,1.044010877707932e-17
2144.0,2.088021755415864e-17
2145.0,8.171411198616272e-17
2149.0,1.0720931552158678e-17
2151.0,-7.298399107372265e-20
2152.0,-9.547312722902129e-16
2154.0,-7.298497868633402e-20
2159.0,3.279207238124509e-20
2166.0,2.335437252847552e-16
2169.0,-2.1804713823876725e-19
2186.0,1.8144187053762878e-17
2200.0,-3.1518993112887732e-18
2201.0,-2.4397066418810082e-20
2202.0,2.882812289696294e-16
2209.0,-7.298497868633402e-20
2216.0,-6.71491789740435e-16
2218.0,9.876126099404092e-25
2223.0,-7.298497868633402e-20
2224.0,7.298497868633402e-20
2226.0,-2.6358210174525026e-17
2229.0,-4.538989101173969e-22
2230.0,-4.538989101173969e-22
2232.0,-2.910321169251013e-19
2236.0,-4.538989101173969e-22
2238.0,4.538989101173969e-22
2240.0,-2.882258079245471e-20
2241.0,-8.775788741050725e-22
2247.0,-4.538989101173969e-22
2248.0,-4.538989101173969e-22
2251.0,1.100870455682474e-18
2257.0,-7.298497868633402e-20
2260.0,3.372457510416917e-16
2264.0,-1.4596995737266805e-19
2267.0,-4.538989101173969e-22
2269.0,-1.248020210854461e-15
2281.0,-4.529112975074565e-22
2282.0,4.529112975074565e-22
2289.0,-4.538989101173969e-22
2290.0,-4.538989101173969e-22
2291.0,7.253107977621663e-20
2292.0,7.253107977621663e-20
2294.0,-7.298497868633402e-20
2297.0,-7.253107977621663e-20
2298.0,-7.253107977621663e-20
2309.0,2.905782180149839e-19
2311.0,-2.8368681882337306e-20
2312.0,2.8368681882337306e-20
2315.0,-0.9813542204334382
2316.0,-3.286743634518445e-16
2320.0,-4.538989101173969e-22
2324.0,4.538989101173969e-22
2325.0,2.8368681882337306e-20
2326.0,2.8368681882337306e-20
2329.0,-4.538989101173969e-22
2330.0,-4.538989101173969e-22
2331.0,4.538989101173969e-22
2332.0,-4.538989101173969e-22
2333.0,4.538989101173969e-22
2334.0,-4.538989101173969e-22
2345.0,3.372553963935317e-16
2346.0,-3.372553963935317e-16
2348.0,-1.100870455682474e-18
2355.0,4.538989101173969e-22
2356.0,-4.538989101173969e-22
2357.0,4.538989101173969e-22
2358.0,-4.538989101173969e-22
2359.0,-3.3731487787964203e-16
2360.0,3.3731487787964203e-16
2361.0,3.493863885510797e-16
2362.0,-3.493863885510797e-16
2365.0,-0.9813542204334387
2372.0,-4.3120396461152706e-21
2373.0,1.4596995737266805e-19
2374.0,1.4596995737266805e-19
2375.0,4.538989101173969e-22
2376.0,-4.538989101173969e-22
2377.0,4.538989101173969e-22
2378.0,-4.538989101173969e-22
2381.0,2.4349077942450437e-16
2382.0,-2.4349077942450437e-16
2387.0,1.226379019925005e-15
2388.0,-1.226379019925005e-15
2390.0,6.71491789740435e-16
2392.0,2.8535513257181115e-16
