matrix,row,col
Ltilde,3357,80
I,J,V
2986.0,9.0,-0.1398681997291365
3030.0,9.0,-7.8061482283546e-19
3038.0,9.0,-1.9745562722526084
3297.0,9.0,-2.7537289193084603e-21
84.0,10.0,-1.1068688901284776e-17
153.0,10.0,-4.688193143141799e-19
367.0,10.0,-0.6443147062636418
396.0,10.0,-0.45743287773404623
630.0,10.0,-7.339721840420422e-21
686.0,10.0,-1.019756871424942e-17
710.0,10.0,-1.4673163379908995e-18
763.0,10.0,-1.8608327235385025e-18
864.0,10.0,-1.9371493106552338e-19
873.0,10.0,-1.1880581086076727
922.0,10.0,-0.057851858906045626
1138.0,10.0,-0.1252293722328078
1168.0,10.0,-0.24883594468228523
1197.0,10.0,-1.4996464805599936e-19
1201.0,10.0,-0.42929489668440995
1401.0,10.0,-0.6858435984337694
1441.0,10.0,-0.4102877023694265
1467.0,10.0,-0.6134010298565613
1565.0,10.0,-0.7899354536427421
1641.0,10.0,1.2942312491582371e-20
1702.0,10.0,-0.5795171717942449
1763.0,10.0,0.8994503167994682
1871.0,10.0,2.2599538652169333e-18
1998.0,10.0,-0.7786941809674883
2279.0,10.0,-0.4042216962480003
2300.0,10.0,-0.9084285514732623
2394.0,10.0,-1.1202880323662427
2461.0,10.0,-0.8137773843801404
2515.0,10.0,2.122094107222188e-21
2808.0,10.0,-1.2092190173377997
2905.0,10.0,1.898224379686402e-18
2915.0,10.0,-0.6216500705572799
3060.0,10.0,2.1866325078687164e-18
75.0,11.0,1.0139088878937455e-21
115.0,11.0,-0.42627075027082184
153.0,11.0,-4.023263995736005e-22
215.0,11.0,-0.17946557694471602
315.0,11.0,-1.2210499024732313
656.0,11.0,-2.5269976857673757e-22
738.0,11.0,-1.0612994456675122
786.0,11.0,-1.431398595573457e-21
876.0,11.0,-3.998021482978403e-22
1092.0,11.0,-1.1108023335250252
1098.0,11.0,-3.2863732320451314e-22
1106.0,11.0,-0.4629992084474202
1109.0,11.0,1.8907189383665486e-22
1161.0,11.0,9.15610161741848e-24
1201.0,11.0,-0.5151133491449343
1412.0,11.0,-0.7517549741719766
1593.0,11.0,-0.9953211159481908
1670.0,11.0,5.229952623932488e-22
1945.0,11.0,-0.5247106218302346
1975.0,11.0,-1.144608923484359
2041.0,11.0,-0.6662976729340544
2168.0,11.0,-1.2093167901963333
2355.0,11.0,-0.10693481409190554
2509.0,11.0,-0.6790669111791333
2555.0,11.0,-0.15432054163262587
2568.0,11.0,-0.5916333979311929
2644.0,11.0,-0.8313757697804203
3293.0,11.0,-0.861384826950638
310.0,12.0,-0.20288353790210453
429.0,12.0,-0.4688295766495328
557.0,12.0,-1.5160815298265886
1112.0,12.0,-0.082865995579611
1147.0,12.0,-0.8816069583725397
1369.0,12.0,-0.5468980310990154
1731.0,12.0,-0.4269747734475172
1946.0,12.0,-0.8887186754511553
2132.0,12.0,-1.0267994567963612
2316.0,12.0,-0.007679571559147851
2389.0,12.0,-1.4293315920250977
2583.0,12.0,-1.2349463750134673
2996.0,12.0,-1.1885716086738853
3102.0,12.0,-0.3574830155152589
15.0,13.0,-0.2886227888028727
196.0,13.0,-0.8826944008072611
364.0,13.0,-1.0216711611455263
527.0,13.0,-0.41615591336571406
890.0,13.0,-0.8735708373296114
904.0,13.0,-0.24934146482863354
1580.0,13.0,-0.08955920135241358
1932.0,13.0,-0.2277927617621985
1989.0,13.0,-1.209461699656572
2170.0,13.0,-0.6922280174203834
2374.0,13.0,-2.321667419326363
2403.0,13.0,-1.6491404725827326
2533.0,13.0,-0.5905453994448797
3042.0,13.0,-0.182408047344879
3232.0,13.0,-0.15667143235794243
49.0,14.0,-5.787130105152197e-19
168.0,14.0,-9.166666452069703e-20
178.0,14.0,-0.45668199127476367
293.0,14.0,2.9288318352884694e-21
458.0,14.0,-0.4736346050657993
465.0,14.0,5.914217615107258e-20
529.0,14.0,-0.46381537200492967
605.0,14.0,-0.9291771694468756
667.0,14.0,-0.34532138876715185
755.0,14.0,1.174056197747136e-20
779.0,14.0,8.877601472885251e-22
833.0,14.0,-0.162159668279212
849.0,14.0,-2.401873033857507
884.0,14.0,-2.2220067892135646
991.0,14.0,4.525091483414314e-22
1073.0,14.0,1.4839253485016357e-19
1109.0,14.0,8.438051866202427e-20
1118.0,14.0,-0.20363347013580665
1186.0,14.0,1.1903582703080059e-21
1193.0,14.0,-6.14530700445998e-20
1202.0,14.0,-0.7011899863034139
1229.0,14.0,-3.533593133754507e-21
1484.0,14.0,-6.356938528693701e-22
1523.0,14.0,7.643419995440883e-20
1580.0,14.0,-0.965189295584448
1581.0,14.0,5.996776815987393e-20
1665.0,14.0,-1.5590808611906057
1687.0,14.0,-0.5436890370912152
1839.0,14.0,-2.707076068717415e-22
1843.0,14.0,-1.4920695145341333e-20
1845.0,14.0,-1.472955506626648e-20
1922.0,14.0,9.58242917261359e-21
2011.0,14.0,-3.30829258361326e-22
2044.0,14.0,-1.72062581269556
2191.0,14.0,-6.602762470943251e-20
2199.0,14.0,-4.54811118027934e-19
2285.0,14.0,-0.7570156670216325
2389.0,14.0,-0.18984689751770387
2396.0,14.0,2.6284998140675507e-20
2474.0,14.0,-2.8035028358323832
2839.0,14.0,-1.2286032090849797
2883.0,14.0,-1.3720215715077082
2917.0,14.0,1.6098338034391644e-21
2989.0,14.0,1.98974154288912e-20
3093.0,14.0,2.160310564467063e-20
3146.0,14.0,-1.7541990310155375e-20
14.0,15.0,-0.03260106428193577
23.0,15.0,-0.6845371910062412
209.0,15.0,-1.6112800803458645
327.0,15.0,-0.4354277432751745
490.0,15.0,-0.5885667968630248
497.0,15.0,-1.04480492683293
557.0,15.0,-0.1724291194111277
651.0,15.0,-1.3165994985212517
806.0,15.0,-0.05196849521854266
813.0,15.0,-1.5373103817480027
1050.0,15.0,-0.0028656502060069584
1287.0,15.0,-0.12100984443408794
1446.0,15.0,-0.22694115230724016
1630.0,15.0,-1.5584919758085414
1700.0,15.0,-1.0076800150871652
2023.0,15.0,-1.210907949334375
2225.0,15.0,-0.21521131627123816
2320.0,15.0,-0.6210608364403988
2455.0,15.0,-0.44802351892036557
2567.0,15.0,-0.0745548215809219
2676.0,15.0,-0.21791033466390972
2695.0,15.0,-0.2383146084719501
2765.0,15.0,-1.2787769089795358
2780.0,15.0,-0.6122074488041427
2925.0,15.0,-0.661674134739107
106.0,16.0,-0.3568581879603844
115.0,16.0,-0.6620023278582836
486.0,16.0,-0.1780058105875731
525.0,16.0,2.327042718974874e-19
605.0,16.0,-0.08047976435302374
844.0,16.0,-0.32106967329465674
985.0,16.0,-3.9103486919545155e-20
1016.0,16.0,4.150440004406142e-20
1106.0,16.0,-0.274125434535147
1193.0,16.0,-3.9590281829739775e-19
1205.0,16.0,2.484866410783566e-19
1234.0,16.0,-6.241304497281453e-22
1256.0,16.0,-2.4668617149884758e-20
1392.0,16.0,-3.706871774963455e-20
1501.0,16.0,-0.2997341010456988
1533.0,16.0,1.1386971597088796e-19
1654.0,16.0,-2.691638948548802e-19
1658.0,16.0,-1.7242931830617586e-19
1714.0,16.0,4.0883514248073283e-19
1718.0,16.0,-6.466740297904806e-20
1834.0,16.0,-0.8953317996866621
1886.0,16.0,-2.2434421161539234e-22
2199.0,16.0,-2.6215256368806525e-19
2347.0,16.0,-0.37408308153077535
2446.0,16.0,-0.22342341295435858
2515.0,16.0,4.2063219150558017e-22
2845.0,16.0,-2.842622587841802e-19
3039.0,16.0,-0.21688020124879606
3146.0,16.0,-2.479440548910769e-19
3159.0,16.0,-1.7231737097560846
3270.0,16.0,1.8815812489147711e-19
3329.0,16.0,-1.4483499033010783
96.0,17.0,-2.037975134948253
106.0,17.0,-1.1298078725211134
215.0,17.0,-1.0799350407356063
483.0,17.0,-0.6863990084360884
548.0,17.0,-0.8197344542948121
625.0,17.0,-1.017817676360441
790.0,17.0,-1.1461576519509222
835.0,17.0,-1.4389097302324756
884.0,17.0,-0.30222741658275265
928.0,17.0,-0.6670401387087259
1106.0,17.0,-0.661501676844756
1345.0,17.0,-2.180456678324839
1389.0,17.0,-0.23610685779184556
1713.0,17.0,-1.0682411079304046
1774.0,17.0,-2.3672184565399546
2557.0,17.0,-0.2562065852238217
2808.0,17.0,-0.4778155260252162
96.0,18.0,-1.2064209901745613
581.0,18.0,-0.4100610232700589
830.0,18.0,-1.5558253265601325
904.0,18.0,-0.3649491545882373
981.0,18.0,-0.37602908937685464
1044.0,18.0,-0.5302028645378275
1140.0,18.0,-0.040529156531720456
1147.0,18.0,-0.0025033994487884932
1168.0,18.0,-0.8290002165547888
1291.0,18.0,-1.9911923947044563
1394.0,18.0,-0.8742473513345445
1433.0,18.0,-0.15697843187760524
1441.0,18.0,-0.046808733117986896
1570.0,18.0,-0.5597784531443852
1744.0,18.0,-1.5060484262602676
1926.0,18.0,-0.056699006804919745
1959.0,18.0,-0.036943211036890515
1989.0,18.0,-0.12630195119099516
2168.0,18.0,-0.9482684812869796
2243.0,18.0,-0.6250698217907293
2463.0,18.0,-1.1755031172992936
2769.0,18.0,-0.11387166348971296
2906.0,18.0,-0.4451802402051923
2972.0,18.0,-0.8575979243409021
3206.0,18.0,-1.5264323592795337
3244.0,18.0,-1.9850030708177409
84.0,19.0,-3.218774275525212e-17
241.0,19.0,-0.6818948511162113
289.0,19.0,-0.2919276842109307
622.0,19.0,-0.19412199670085423
654.0,19.0,7.061203693176779e-17
656.0,19.0,-1.4782745876459214e-16
700.0,19.0,-1.1651131431396076e-20
708.0,19.0,5.021714952464911e-17
822.0,19.0,-0.7113019286491568
838.0,19.0,3.458595539044235e-17
1208.0,19.0,5.1989937551452855e-17
1229.0,19.0,-7.45218148612637e-17
1276.0,19.0,-1.4625581510595644e-16
1294.0,19.0,9.167590659819353e-17
1322.0,19.0,8.03674665871228e-17
1392.0,19.0,-6.176601666907991e-17
1446.0,19.0,-2.4230748421137043
1641.0,19.0,2.741224098211639e-17
1654.0,19.0,-5.717752317091387e-18
1770.0,19.0,-1.3993721631712498e-16
1814.0,19.0,-9.340337650436485e-17
1844.0,19.0,-2.615202971071782
1926.0,19.0,-0.48829702352493115
1989.0,19.0,-0.3003523572215478
2011.0,19.0,-2.169332214732012e-19
2022.0,19.0,2.5575717224913098e-17
2191.0,19.0,1.472752565873779e-17
2210.0,19.0,-1.0347383878049996
2279.0,19.0,-0.6516055917710428
2494.0,19.0,-0.32653285260796505
2619.0,19.0,-1.8201322428943172
2754.0,19.0,-6.3878369867297615e-18
2830.0,19.0,-0.6366973723180281
2917.0,19.0,6.736611990839673e-17
3270.0,19.0,-6.592533771830679e-17
3328.0,19.0,-0.7991215182480951
4.0,20.0,2.697812412205466e-20
14.0,20.0,-0.7992963137795868
50.0,20.0,3.686015172800395e-18
85.0,20.0,-9.743239002502692e-18
105.0,20.0,-3.4420640299620702e-18
118.0,20.0,-3.102002232639241e-18
190.0,20.0,1.1467122350562977e-21
263.0,20.0,-0.27184240564551304
298.0,20.0,-1.3871528936314461
302.0,20.0,-1.3698898236546103e-21
460.0,20.0,-0.13402246016235603
478.0,20.0,1.2205873238598802e-18
604.0,20.0,0.3778356560625621
656.0,20.0,-1.140528593938057e-18
864.0,20.0,2.0455356452417343e-19
909.0,20.0,-0.08400680906358429
977.0,20.0,-0.6142933207657135
1079.0,20.0,-1.6793691321560496e-18
1126.0,20.0,-0.13440691308259184
1193.0,20.0,-2.6978357539418693e-18
1283.0,20.0,-0.7240860338570492
1308.0,20.0,-7.114651330587524e-19
1354.0,20.0,-1.2797494410490284
1434.0,20.0,-1.7143520298940753
1484.0,20.0,-7.713705206598188e-19
1533.0,20.0,-5.149980216413776e-19
1590.0,20.0,-7.279978262599454e-19
1664.0,20.0,-1.4411587631733928e-19
1709.0,20.0,-0.5044435111082473
1874.0,20.0,-2.521562570696216e-18
2077.0,20.0,-0.8770280257968254
2199.0,20.0,-7.595485522354324e-19
2449.0,20.0,-0.5628046340718762
2515.0,20.0,6.226554338874113e-21
2517.0,20.0,-0.6402334131322415
2673.0,20.0,-1.6944788759198322
2692.0,20.0,-0.5081154134566479
2697.0,20.0,2.1606858881250286e-19
2762.0,20.0,-0.38161232041577897
2768.0,20.0,-1.231370760570358
2879.0,20.0,-0.01872598962658627
2896.0,20.0,1.4296424742356909e-18
3001.0,20.0,-0.32153048409381374
3031.0,20.0,-3.3361115761339344e-19
3167.0,20.0,-1.0067160816924625
4.0,21.0,-2.9372678286137205e-17
28.0,21.0,-2.3642408704877103e-16
36.0,21.0,-9.797023934375876e-17
74.0,21.0,5.342245657504504e-18
215.0,21.0,-0.894326611175617
246.0,21.0,-1.095772077097282e-17
289.0,21.0,-0.9491109766762528
306.0,21.0,-1.3482847822537238
367.0,21.0,-0.46260600189330975
395.0,21.0,-3.383343175010021e-16
466.0,21.0,-0.7779924730952027
597.0,21.0,-0.9364392594102815
599.0,21.0,-0.7335331848427492
630.0,21.0,1.3457063241365386e-18
686.0,21.0,-5.207428406952073e-16
694.0,21.0,-0.06392594574012217
708.0,21.0,1.9235772106447595e-17
736.0,21.0,2.024745766894986e-17
767.0,21.0,-1.4613434711043858
809.0,21.0,-0.2965809250877536
838.0,21.0,1.4323638864010537e-17
907.0,21.0,-0.15242421222985908
932.0,21.0,-5.3489872612558236e-18
1063.0,21.0,-0.7192489725733344
1127.0,21.0,-0.34533208606106813
1193.0,21.0,-5.214290212479526e-17
1197.0,21.0,-8.707748732817172e-17
1218.0,21.0,-7.504480274807021e-17
1239.0,21.0,-0.4202932939088652
1308.0,21.0,1.4967619612001534e-16
1635.0,21.0,-0.21687287690688106
1654.0,21.0,-8.42528188986682e-17
1658.0,21.0,-5.815011680034071e-17
1664.0,21.0,-5.037957293765458e-17
1670.0,21.0,-1.8365575040994022e-18
1679.0,21.0,-0.10834978809556031
1926.0,21.0,-0.6787169822587215
1973.0,21.0,-4.746308280331799e-18
1975.0,21.0,-0.32045734983430374
2013.0,21.0,-6.165791494218597e-17
2198.0,21.0,-1.571275160889573
2282.0,21.0,-0.7526358607185697
2366.0,21.0,-0.02867030407751224
2396.0,21.0,-5.0527116075815475e-17
2641.0,21.0,-1.5029855506828023
2737.0,21.0,-1.6729347219501414
2827.0,21.0,2.0004213216858884e-17
2845.0,21.0,-2.846953272907564e-17
2867.0,21.0,-0.22145617832939163
2896.0,21.0,-2.828161391126314e-17
2945.0,21.0,-2.7950485054036927
2989.0,21.0,-5.671432869934569e-18
3009.0,21.0,-0.41282400903961497
3031.0,21.0,1.0434233688554291e-17
3035.0,21.0,7.921477102272423e-18
3081.0,21.0,-2.025941160916453
3098.0,21.0,-1.2398690143632574e-17
3099.0,21.0,-1.3798719980437756e-17
3204.0,21.0,-9.768817588022696e-17
3260.0,21.0,-0.9880111281172792
3293.0,21.0,-0.42041146911259314
3294.0,21.0,-0.7166498876489634
3338.0,21.0,-1.1831421368232975
28.0,22.0,9.168984375361664e-20
36.0,22.0,-4.805870308148122e-19
105.0,22.0,-8.526946658930164e-18
118.0,22.0,2.393662503765375e-18
153.0,22.0,-9.92080031576821e-18
201.0,22.0,3.5464034966479993e-19
217.0,22.0,-1.4022208817182598
270.0,22.0,-0.9852065392609304
289.0,22.0,-0.5507950530608584
297.0,22.0,-1.7171674862511621
